age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,incomegroup
3,Private,130779,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
4,Private,123965,Bachelors,13,Widowed,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,186815,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
3,Self-emp-not-inc,94432,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,>50K
2,Private,176186,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,>50K
1,Private,129573,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,4,United-States,<=50K
0,Private,29444,12th,8,Never-married,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,0,0,3,United-States,<=50K
3,Private,179010,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,3,United-States,<=50K
0,Local-gov,210308,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,2,1,United-States,<=50K
2,?,29841,HS-grad,9,Divorced,?,Unmarried,White,Female,0,0,3,United-States,<=50K
1,Local-gov,158703,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,196963,Assoc-acdm,12,Never-married,Tech-support,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,445758,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,2,Mexico,<=50K
4,Private,229525,9th,5,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,2,United-States,<=50K
0,Private,376383,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,0,1,Mexico,<=50K
0,Local-gov,190057,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,2,United-States,<=50K
1,Private,189702,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
3,Self-emp-not-inc,328606,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,4,0,4,United-States,>50K
3,Private,167651,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
0,Private,299765,Some-college,10,Separated,Adm-clerical,Other-relative,Black,Female,0,0,2,Jamaica,<=50K
3,Private,181755,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
2,State-gov,219682,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,State-gov,71592,Some-college,10,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,2,Philippines,<=50K
0,Private,294295,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Male,0,0,2,United-States,<=50K
1,Private,232766,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,299080,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,2,United-States,<=50K
0,State-gov,478457,Some-college,10,Never-married,Other-service,Own-child,Black,Female,0,0,0,United-States,<=50K
3,Private,313297,5th-6th,3,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,2,Mexico,<=50K
1,Private,305619,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
1,Private,427965,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,2,United-States,<=50K
2,Local-gov,189956,Bachelors,13,Married-civ-spouse,Protective-serv,Wife,Black,Female,4,0,2,United-States,>50K
2,Private,171888,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,1,United-States,>50K
3,Self-emp-inc,202069,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,1,United-States,<=50K
0,Private,440138,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,2,England,<=50K
4,Private,98170,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,1,0,0,United-States,<=50K
3,Private,183013,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,3,United-States,<=50K
3,Private,124808,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,3,3,Germany,>50K
4,Self-emp-not-inc,196773,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,>50K
1,Private,274158,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,1,0,2,United-States,>50K
3,Local-gov,329144,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,>50K
0,Private,60639,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Private,139183,10th,6,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,52262,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,166662,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,2,United-States,>50K
3,Private,298130,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,374588,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,3,United-States,<=50K
3,Private,117295,1st-4th,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
3,Private,586657,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,Japan,>50K
2,Private,343944,11th,7,Widowed,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
3,Self-emp-not-inc,77102,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,335005,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,1,0,2,United-States,<=50K
1,Private,342709,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,57852,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
2,Private,47012,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,2,United-States,>50K
1,Private,107160,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Self-emp-not-inc,138872,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
0,Private,458549,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,4,Mexico,<=50K
1,Private,217962,Some-college,10,Never-married,Protective-serv,Other-relative,Black,Male,0,0,2,?,<=50K
1,Self-emp-not-inc,196342,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,1,United-States,<=50K
1,Private,159123,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,>50K
1,Local-gov,127651,10th,6,Never-married,Transport-moving,Other-relative,White,Male,0,2,2,United-States,<=50K
1,Private,92865,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
2,Private,385591,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
2,Private,104089,Assoc-voc,11,Never-married,Farming-fishing,Own-child,White,Male,0,0,2,United-States,<=50K
2,Private,143583,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,2,United-States,<=50K
2,State-gov,108945,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,4,0,2,United-States,>50K
1,Private,285020,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,116649,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,426263,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,237466,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
2,Private,95255,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
3,Private,64421,Some-college,10,Widowed,Tech-support,Unmarried,White,Female,0,0,2,United-States,<=50K
4,Self-emp-not-inc,51415,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,4,United-States,<=50K
0,Private,420779,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0,0,1,United-States,<=50K
0,?,123983,Bachelors,13,Never-married,?,Own-child,Other,Male,0,0,2,United-States,<=50K
2,Private,421871,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,2,United-States,>50K
1,Self-emp-not-inc,190027,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,4,United-States,>50K
1,State-gov,109193,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,174351,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,Italy,<=50K
3,Self-emp-not-inc,242391,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,2,United-States,>50K
0,Private,118306,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,203894,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Female,0,0,1,United-States,<=50K
3,Private,283676,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
2,Private,99783,Assoc-voc,11,Married-civ-spouse,Other-service,Wife,White,Female,0,3,2,United-States,<=50K
3,Private,147989,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,138992,Masters,14,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,2,0,2,United-States,>50K
3,Private,176552,11th,7,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,0,0,2,United-States,>50K
0,Private,137589,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,1,United-States,<=50K
2,Private,108140,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,2,United-States,>50K
1,Private,99339,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,0,1,2,United-States,<=50K
1,Private,232666,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
2,Local-gov,319271,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
3,Private,75640,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
1,Local-gov,27959,HS-grad,9,Never-married,Other-service,Unmarried,Amer-Indian-Eskimo,Male,0,0,2,United-States,<=50K
1,Self-emp-inc,28984,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,0,0,2,United-States,<=50K
4,Private,319122,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,?,157813,11th,7,Divorced,?,Unmarried,White,Female,0,0,3,Canada,<=50K
3,Private,178749,Masters,14,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
4,Self-emp-not-inc,293114,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0,2,United-States,<=50K
3,Self-emp-inc,326048,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
3,Private,155489,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,3,United-States,>50K
0,Private,150312,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,344394,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,275395,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
2,Private,90582,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,229803,HS-grad,9,Married-spouse-absent,Transport-moving,Not-in-family,Black,Male,0,0,3,Haiti,<=50K
0,Private,240841,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,3,United-States,<=50K
4,State-gov,33142,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
0,Private,236804,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,36023,HS-grad,9,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,3,United-States,<=50K
1,Private,48123,12th,8,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,3,United-States,<=50K
3,Private,224582,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,3,United-States,<=50K
0,?,180976,10th,6,Never-married,?,Unmarried,White,Female,0,0,1,United-States,<=50K
1,Local-gov,183523,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,Iran,<=50K
2,Private,291568,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Other,Male,0,0,2,United-States,<=50K
4,Private,328881,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,3,2,United-States,>50K
2,Private,188850,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,>50K
2,State-gov,191001,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,3,0,2,United-States,>50K
2,Private,166740,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,117779,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,251905,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,4,2,Canada,<=50K
1,Private,224849,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,409189,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,Mexico,<=50K
2,State-gov,166744,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,0,United-States,<=50K
2,Private,172475,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,2,Vietnam,<=50K
3,Self-emp-not-inc,50197,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,219553,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,254221,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,204692,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,351871,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,3,United-States,>50K
0,Local-gov,159032,7th-8th,4,Never-married,Farming-fishing,Own-child,White,Male,0,0,2,United-States,<=50K
2,Self-emp-inc,125645,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,>50K
4,Private,211707,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
4,State-gov,132819,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,>50K
0,Private,197207,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,249550,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,195253,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
4,Self-emp-not-inc,210731,7th-8th,4,Divorced,Sales,Other-relative,White,Male,0,0,0,Mexico,<=50K
0,?,164574,Assoc-acdm,12,Never-married,?,Own-child,White,Male,0,0,2,United-States,<=50K
2,Private,159580,12th,8,Divorced,Transport-moving,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,170017,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
4,Self-emp-not-inc,227119,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
2,Private,98975,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,3,0,3,United-States,>50K
3,Self-emp-inc,125892,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
2,Self-emp-not-inc,137314,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
4,Private,131608,Some-college,10,Widowed,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,82726,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0,2,United-States,<=50K
3,Self-emp-inc,248145,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,Cuba,<=50K
2,Private,137304,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,Black,Female,0,0,2,United-States,<=50K
2,Private,112512,12th,8,Separated,Other-service,Unmarried,White,Female,0,0,2,Mexico,<=50K
1,Private,205019,Assoc-acdm,12,Never-married,Sales,Not-in-family,Black,Male,0,0,3,United-States,<=50K
1,Private,279015,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,4,United-States,<=50K
1,Self-emp-not-inc,203488,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,209149,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
3,Self-emp-inc,28765,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
4,Self-emp-inc,505365,Bachelors,13,Separated,Sales,Unmarried,White,Male,0,0,4,Canada,<=50K
4,Private,57435,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,>50K
2,Private,243409,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
4,Private,140176,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,191342,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,2,Philippines,>50K
0,?,39460,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,3,United-States,<=50K
2,Private,102953,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,State-gov,291196,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,2,United-States,<=50K
2,Self-emp-not-inc,34037,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,4,United-States,<=50K
3,Private,143920,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,<=50K
0,?,219122,Some-college,10,Never-married,?,Own-child,White,Male,0,0,2,United-States,<=50K
3,Local-gov,116428,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,432565,Assoc-voc,11,Married-civ-spouse,Tech-support,Other-relative,White,Female,0,0,2,Canada,>50K
3,Private,269095,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,2,United-States,>50K
2,Private,263608,Some-college,10,Divorced,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
3,Private,361875,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States,<=50K
2,Private,410034,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,126853,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,2,Taiwan,>50K
2,Federal-gov,263339,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,>50K
2,?,53540,11th,7,Divorced,?,Unmarried,Black,Female,0,0,0,United-States,<=50K
2,Private,362883,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,188048,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
3,Federal-gov,191858,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,>50K
2,State-gov,25806,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,3,China,<=50K
