age,workclass=Private,workclass=Government,workclass=Self-emp-inc,workclass=Self-emp-not-inc,workclass=No-pay-or-work,fnlwgt,education-num,marital-status=Married-civ-spouse,marital-status=Never-married,marital-status=Divorced-or-spouse-absent,marital-status=Separated-Widowed,marital-status=Married-AF-spouse,occupation=service-cleaners,occupation=Prof-specialty,occupation=Craft-repair,occupation=Exec-managerial,occupation=Adm-clerical-Machine,occupation=Sales,occupation=Protective-serv,occupation=Farming-fishing,occupation=Tech-support,occupation=Transport-moving,relationship=Wife-Husband,relationship=Other-relative-or-Unmarried,relationship=Own-child,relationship=Not-in-family,race=Other,race=White,race=Asian-Pac-Islander,sex,capital-gain,capital-loss,hours-per-week,native-country=United-States,native-country=CountryGroup1,native-country=Mexico,native-country=CountryGroup2,native-country=CountryGroup3,native-country=CountryGroup4,incomegroup
0.5,1,0,0,0,0,0.083263,0.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0,0,1,0,0,0,0.124443,0.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
0,1,0,0,0,0,0.110155,0.533333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.75,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.126065,0.866667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
0,1,0,0,0,0,0.160967,0.333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.062568,0.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.088037,0.533333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.25,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.206698,0.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,1
0,1,0,0,0,0,0.106756,0.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.117397,0.333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.070098,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.25,1,0,0,0,0,0,1
0.5,0,1,0,0,0,0.234186,0.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,1
1,1,0,0,0,0,0.074589,0.533333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.25,1,0,0,0,0,0,0
0,1,0,0,0,0,0.187417,0.666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.5,0,0,0,1,0,0,0
0.25,1,0,0,0,0,0.122849,0.533333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.75,1,0,0,0,0,0,0
0.25,0,1,0,0,0,0.113943,0.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.25,1,0,0,0,0,0,1
0.25,1,0,0,0,0,0.105961,0.733333,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.159389,0.533333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.136407,0.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.5,1,0,0,0,0,0,0
0.25,0,1,0,0,0,0.103458,0.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0.25,0,1,0,0,0,0.071674,0.866667,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.75,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.094621,0.933333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.75,0,0,0,0,1,0,1
0.25,1,0,0,0,0,0.145568,0.533333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.022419,0.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.070717,0.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.119966,0.266667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0.75,1,0,0,0,0,0.06037,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,1
0.5,1,0,0,0,0,0.25559,0.533333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0,0.5,1,0,0,0,0,0,1
0.5,1,0,0,0,0,0.009122,0.666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0.5,1,0,0,0,0,0.091353,0.533333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.060413,0.533333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.112783,0.466667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.139177,0.933333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.75,1,0,0,0,0,0,1
1,1,0,0,0,0,0.065176,0.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.137608,0.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5,0,0,0,0,0,1,0
0.25,1,0,0,0,0,0.127238,0.533333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,1
0,1,0,0,0,0,0.107213,0.666667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.075564,0.533333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.75,0,0,0,0,1,0,0
1,1,0,0,0,0,0.19562,0.533333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.497675,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.5,0,1,0,0,0,0.288334,0.533333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.248923,0.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.035094,0.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
0.75,0,0,1,0,0,0.07744,0.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.110965,0.533333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.25,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.122773,0.266667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.136168,0.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.136387,0.666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.006161,0.533333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.114643,0.733333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.084979,0.533333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.25,1,0,0,0,0,0,0
0,1,0,0,0,0,0.172165,0.666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.197753,0.533333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
1,1,0,0,0,0,0.158801,0.533333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.25,1,0,0,0,0,0.117938,0.533333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,1,0,0,0,0,0,0
0.5,0,1,0,0,0,0.183059,0.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.303397,0.533333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.196527,0.4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.13783,0.466667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,1,0,0,0,0,0,0
0,1,0,0,0,0,0.134242,0.533333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.75,1,0,0,0,0,0,1
0,1,0,0,0,0,0.171794,0.533333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.25,1,0,0,0,0,0,0
0.5,0,0,0,1,0,0.074319,0.533333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.18131,0.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
0.25,1,0,0,0,0,0.130145,0.533333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.143872,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.75,0,0,1,0,0,0,0
0.25,1,0,0,0,0,0.138477,0.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,1
0.75,1,0,0,0,0,0.096309,0.133333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.079511,0.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.25,1,0,0,0,0,0,0
0,1,0,0,0,0,0.130919,0.533333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.25,0,0,0,1,0,0.139222,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.5,0.5,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.058158,0.466667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.058795,0.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1
0.25,1,0,0,0,0,0.115456,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.25,0,0.75,0,0,0,0,1,0,0
0.5,0,0,1,0,0,0.141001,0.933333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.75,0.5,1,0,0,0,0,0,1
0.5,1,0,0,0,0,0.18605,0.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5,0,1,0,0,0,0,0
0,1,0,0,0,0,0.140879,0.533333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.107858,0.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.149854,0.533333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.109265,0.533333,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.25,1,0,0,0,0,0,0
1,0,1,0,0,0,0.004305,0.533333,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.25,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.306986,0.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.165266,0.533333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,1
0.5,0,0,0,1,0,0.154275,0.533333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
1,1,0,0,0,0,0.054959,0.866667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.25,1,0,0,0,0,0,1
0.5,1,0,0,0,0,0.1107,0.533333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,1,0,0,0,0,0,0
0.5,0,1,0,0,0,0.17225,0.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.086718,0.533333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,1
0.25,1,0,0,0,0,0.095929,0.666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.087858,0.866667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5,0.75,0,0,0,1,0,0,1
0.25,1,0,0,0,0,0.122565,0.533333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
0.75,0,1,0,0,0,0.082998,0.533333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.024416,0.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.25,1,0,0,0,0,0,0
0,1,0,0,0,0,0.029738,0.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.171519,0.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
0.25,0,1,0,0,0,0.15795,0.866667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.139705,0.533333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.75,0,0.75,1,0,0,0,0,0,1
0.75,1,0,0,0,0,0.099325,0.533333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.132539,0.6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0.5,0,0,1,0,0,0.070671,0.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.144464,0.733333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,0,0,1,0,0,0,0
0.5,1,0,0,0,0,0.218385,0.533333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.007298,0.533333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.072019,0.533333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.053087,0.533333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.085707,0.333333,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.12106,0.733333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.25,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.07186,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5,0,0,0,1,0,0,1
1,0,0,1,0,0,0.112175,0.533333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
1,0,0,0,1,0,0.039457,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.75,1,0,0,0,0,0,1
0.25,0,1,0,0,0,0.164038,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.5,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.123053,0.733333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.75,0.5,1,0,0,0,0,0,1
0,1,0,0,0,0,0.093171,0.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0.173193,0.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
1,1,0,0,0,0,0.057175,0.866667,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,0.012892,0.533333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
0.5,0,1,0,0,0,0.137764,0.733333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.25,0,1,0,0,0,0,1
0,1,0,0,0,0,0.147693,0.866667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.5,0,0.5,1,0,0,0,0,0,0
1,0,0,0,1,0,0.069108,0.533333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.25,1,0,0,0,0,0,0
0.75,0,0,1,0,0,0.142755,0.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.75,0,0.5,1,0,0,0,0,0,1
0,1,0,0,0,0,0.140164,0.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5,1,0,0,0,0,0,0
1,0,1,0,0,0,0.179093,0.8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,1
0.25,1,0,0,0,0,0.024011,0.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
0.5,0,0,0,1,0,0.093359,0.666667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
0,1,0,0,0,0,0.118635,0.733333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.5,0,1,0,0,0,0.013428,0.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.143812,0.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.75,1,0,0,0,0,0,1
1,1,0,0,0,0,0.010395,0.533333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,0,1,0,0,0,0.033266,0.6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5,0,0.5,1,0,0,0,0,0,0
0.5,0,0,0,1,0,0.11669,0.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.75,0.75,1,0,0,0,0,0,1
0.5,1,0,0,0,0,0.126075,0.533333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5,0,0,1,0,0,0,0
0.5,1,0,0,0,0,0.076804,0.066667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.75,0,0,1,0,0,0,0
0.25,1,0,0,0,0,0.126774,0.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,1
0.25,1,0,0,0,0,0.230249,0.2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.147481,0.733333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.75,1,0,0,0,0,0.081173,0.666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.391615,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,1
0.5,1,0,0,0,0,0.067971,0.8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.227813,0.533333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.299774,0.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.06357,0.666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0.75,0,1,0,0,0,0.06103,0.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,1
0.25,0,0,0,1,0,0.10755,0.533333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.105433,0.533333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.13421,0.533333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.75,1,0,0,0,0,0,0
1,1,0,0,0,0,0.02007,0.333333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,0,1,0,0.073816,0.933333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.5,1,0,0,0,0,0,1
0.5,1,0,0,0,0,0.126328,0.133333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.5,0,0,1,0,0,0,0
0.25,1,0,0,0,0,0.150486,0.533333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.5,1,0,0,0,0,0,1
0.75,1,0,0,0,0,0.062843,0.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
